-0.716048158505741,-0.8893523769222027
-0.7498595196386826,-1.093049373998385
-0.9580422951146157,-0.8160992599602955
-1.036565457471565,-0.8950289228127614
-0.9932698012922684,-1.2434746345166174
-0.9138714504415614,-0.952567094453217
-1.1643035643750466,-1.263524574694738
-1.232099321558924,-1.2232548550061448
-0.8245699974818863,-1.2154104169021198
-0.7541182790210192,-0.8279063959120425
-0.7618269496510188,-0.9487599120233776
-0.939934701978945,-1.030890398981199
-0.947561047007106,-1.0168824701884247
-0.8772895418142248,-1.278545120955533
-1.054169448726698,-1.0285696841895822
-0.8110071443255435,-0.9335770548121181
-1.1972592359788399,-1.0343732774563832
-1.1484954754154182,-1.1801792005212342
-0.5031114554668001,-0.8079580535326946
-0.8057534511035869,-0.8030666804283292
-1.356971288985529,-1.3834399375305408
-0.9157789267190829,-1.4866007793817237
-1.1091375899739717,-1.2201240043049988
-0.8528632743221294,-0.9275508326550056
-1.3216264836803204,-1.0753101916450378
-1.0862949568826177,-0.9815187496914056
-0.8570507576553024,-0.8800897344294555
-1.1513374778849534,-1.2307930079402367
-1.019247610411389,-0.9501215498319793
-0.9735862474302333,-0.7133078376546467
-1.1383352812159193,-1.0084838389638437
-1.1276318422620446,-0.881162749411718
-0.6456086248448278,-1.053200416264266
-0.9364962944036846,-0.712439926375197
-0.9249847229531597,-1.1353460289977213
-0.8606166090229533,-0.9912283031483811
-0.6956547234099391,-1.189570490289575
-0.6877371406829327,-0.7570878089732828
-0.8040648325756616,-0.9136904419712726
-0.8611710927267182,-0.8838296038639987
-1.029122217956801,-1.0110193209852374
-1.11608610576861,-1.2386479377165323
-0.8029418655311638,-0.7315672915806346
-0.9338498172647449,-0.9898108884841502
-1.107631660256195,-1.048188465001353
-0.9242561025289324,-0.8889609206980419
-1.0649698003404082,-0.8126109280526739
-1.214378013472544,-1.188274400805861
-1.2813838494595446,-1.085743388145939
-1.170286206872475,-0.8504516214802152
-0.8999737731195845,-1.0561871085999044
-1.0497939682036936,-1.0202889622277047
-0.9372307382888976,-0.7171471070013555
-1.3440250299196885,-1.0508504984330567
-1.2074757971448604,-0.8435044244194663
-1.232107786005981,-1.1443900489968528
-1.3767062588046142,-1.1930018741563049
-0.9959589316934526,-1.140015802009901
-0.8871983656002093,-0.9172058991961796
-1.1114667456986242,-0.8838605696617327
-1.1086773130243661,-0.8543439076640137
-0.895336259026617,-0.8708128883714877
-0.869060798270263,-0.9522812120976898
-0.9187045650378253,-0.8263018296212757
-1.1368263905065725,-0.8851990163285736
-1.0123497548411966,-0.8848158213819882
-1.0500757102360605,-1.0036876087096034
-1.2829932318490531,-0.983312593950178
-0.7594652302411592,-0.9369494148267792
-1.0486930351042523,-1.0184386603108893
-1.0062731515036945,-0.93485719535192
-1.1615842678860537,-0.9976859167188256
-1.2369632564194633,-0.9403934382728488
-1.0126611659452474,-0.8442586202100352
-0.9883396959917459,-0.7889238174711668
-0.7198922957924285,-1.1104876105081902
-0.9418725875173076,-1.170161475593138
-0.9728176022290737,-0.9819645034780219
-1.2015424328460933,-0.6900044321027048
-1.17545950472677,-0.6820657362248645
-1.2018773087426928,-0.9198740177813248
-1.0249278896908776,-1.4912088798567311
-1.0349685604041432,-0.8606431176436736
-0.8836491916397013,-0.9214795727329306
-0.919704075544392,-0.7040349860482342
-1.1555845667228026,-1.291319294206931
-1.007442572929204,-0.9990198961411179
-0.8874033818168285,-0.6159332210897339
-0.9281364377214588,-0.7788847412185373
-1.1566726642412357,-0.7602113815073734
-0.7516956545462807,-1.087909733526176
-1.0561828790049888,-1.1702771732890014
-0.8596571684953027,-0.9407860775835857
-0.8332899901213818,-1.0367492678081347
-1.1313941395488145,-1.269555598489349
-0.86530837432317,-1.0908076962400177
-1.213192295186607,-1.0195424404534281
-0.6357997698151419,-1.0806415839082695
-0.7834533507292812,-0.8970164265257639
-1.164882004610055,-0.8605962704274026
-1.1713282687495532,-1.0672627009440199
-1.0009125175793538,-1.0840050642164485
-1.132831327307044,-0.7163083000922955
-1.0031398817435826,-1.1625491431629857
-0.8319373621576506,-0.9174440567384013
-0.9775339979366248,-0.7258223880168249
-1.108688084323442,-1.1967321271774851
-0.7968960678769412,-0.6039594718590109
-0.5814321812313297,-0.9946835276318321
-1.078264783471302,-1.1155497734121371
-1.2062276956542728,-0.7379115741785911
